iter	Passed	Remaining
7473	228078	77084
7474	228112	77054
7475	228142	77024
7476	228172	76993
7477	228202	76962
7478	228235	76932
7479	228263	76901
7480	228291	76870
7481	228320	76839
7482	228352	76809
7483	228387	76780
7484	228423	76751
7485	228458	76722
7486	228493	76693
7487	228530	76665
7488	228565	76636
7489	228601	76607
7490	228637	76578
7491	228670	76549
7492	228706	76520
7493	228740	76490
7494	228772	76460
7495	228803	76430
7496	228834	76400
7497	228868	76371
7498	228901	76341
7499	228936	76312
7500	228970	76282
7501	229004	76253
7502	229036	76223
7503	229073	76195
7504	229105	76165
7505	229138	76135
7506	229171	76105
7507	229204	76075
7508	229234	76045
7509	229264	76014
7510	229298	75984
7511	229330	75955
7512	229362	75925
7513	229396	75895
7514	229429	75865
7515	229461	75835
7516	229491	75805
7517	229524	75775
7518	229559	75746
7519	229593	75716
7520	229625	75687
7521	229657	75656
7522	229689	75626
7523	229726	75598
7524	229762	75569
7525	229795	75540
7526	229828	75510
7527	229861	75480
7528	229894	75450
7529	229926	75420
7530	229956	75390
7531	229988	75360
7532	230022	75330
7533	230052	75300
7534	230084	75269
7535	230117	75240
7536	230150	75210
7537	230182	75180
7538	230214	75150
7539	230245	75119
7540	230275	75089
7541	230306	75058
7542	230336	75028
7543	230370	74998
7544	230402	74968
7545	230436	74939
7546	230466	74908
7547	230498	74878
7548	230532	74849
7549	230563	74818
7550	230596	74788
7551	230628	74758
7552	230660	74728
7553	230693	74699
7554	230729	74670
7555	230763	74640
7556	230795	74610
7557	230825	74580
7558	230856	74549
7559	230887	74519
7560	230917	74488
7561	230950	74458
7562	230983	74429
7563	231015	74398
7564	231048	74369
7565	231080	74339
7566	231111	74308
7567	231143	74278
7568	231176	74248
7569	231209	74219
7570	231253	74192
7571	231293	74165
7572	231340	74140
7573	231379	74112
7574	231424	74086
7575	231473	74061
7576	231512	74033
7577	231576	74014
7578	231638	73993
7579	231683	73967
7580	231713	73936
7581	231746	73907
7582	231778	73876
7583	231811	73847
7584	231843	73816
7585	231875	73787
7586	231912	73758
7587	231945	73728
7588	231976	73698
7589	232006	73667
7590	232040	73637
7591	232074	73608
7592	232105	73578
7593	232139	73548
7594	232170	73518
7595	232203	73488
7596	232236	73458
7597	232268	73428
7598	232299	73397
7599	232331	73367
7600	232361	73337
7601	232396	73307
7602	232428	73277
7603	232459	73247
7604	232489	73216
7605	232523	73187
7606	232555	73156
7607	232591	73128
7608	232631	73100
7609	232668	73071
7610	232701	73042
7611	232732	73011
7612	232766	72982
7613	232795	72951
7614	232827	72920
7615	232857	72890
7616	232889	72860
7617	232919	72829
7618	232951	72799
7619	232981	72768
7620	233013	72738
7621	233047	72708
7622	233076	72677
7623	233107	72647
7624	233142	72618
7625	233174	72588
7626	233210	72559
7627	233250	72531
7628	233292	72504
7629	233334	72477
7630	233367	72447
7631	233400	72417
7632	233430	72387
7633	233463	72357
7634	233493	72326
7635	233527	72296
7636	233558	72266
7637	233586	72235
7638	233618	72204
7639	233653	72175
7640	233685	72145
7641	233719	72116
7642	233752	72086
7643	233786	72056
7644	233816	72025
7645	233845	71994
7646	233875	71964
7647	233908	71934
7648	233942	71904
7649	233973	71874
7650	234005	71844
7651	234038	71814
7652	234069	71783
7653	234098	71752
7654	234128	71721
7655	234160	71691
7656	234193	71661
7657	234227	71632
7658	234260	71602
7659	234293	71572
7660	234328	71543
7661	234360	71513
7662	234393	71483
7663	234429	71454
7664	234472	71427
7665	234515	71401
7666	234555	71373
7667	234592	71344
7668	234628	71315
7669	234661	71285
7670	234692	71255
7671	234727	71225
7672	234756	71194
7673	234792	71165
7674	234826	71136
7675	234859	71106
7676	234891	71076
7677	234923	71046
7678	234957	71016
7679	234988	70985
7680	235020	70955
7681	235052	70925
7682	235084	70895
7683	235114	70864
7684	235147	70834
7685	235179	70804
7686	235211	70774
7687	235241	70743
7688	235272	70713
7689	235303	70682
7690	235335	70652
7691	235366	70622
7692	235406	70594
7693	235439	70564
7694	235473	70535
7695	235511	70506
7696	235546	70477
7697	235579	70447
7698	235610	70416
7699	235645	70387
7700	235676	70357
7701	235706	70326
7702	235738	70296
7703	235769	70265
7704	235800	70235
7705	235834	70205
7706	235871	70176
7707	235901	70146
7708	235933	70115
7709	235967	70086
7710	236000	70056
7711	236031	70025
7712	236063	69995
7713	236097	69966
7714	236132	69936
7715	236164	69906
7716	236198	69877
7717	236231	69847
7718	236264	69817
7719	236299	69788
7720	236334	69758
7721	236365	69728
7722	236400	69698
7723	236436	69669
7724	236468	69639
7725	236507	69611
7726	236538	69580
7727	236570	69550
7728	236602	69520
7729	236635	69490
7730	236686	69465
7731	236718	69435
7732	236752	69406
7733	236789	69377
7734	236821	69347
7735	236855	69317
7736	236889	69287
7737	236922	69258
7738	236954	69227
7739	236988	69198
7740	237017	69167
7741	237049	69136
7742	237083	69107
7743	237113	69076
7744	237146	69046
7745	237176	69015
7746	237207	68985
7747	237238	68954
7748	237272	68925
7749	237305	68895
7750	237338	68865
7751	237373	68835
7752	237406	68805
7753	237440	68776
7754	237470	68745
7755	237504	68715
7756	237542	68687
7757	237573	68656
7758	237605	68626
7759	237638	68596
7760	237674	68567
7761	237705	68537
7762	237734	68506
7763	237763	68475
7764	237795	68444
7765	237825	68413
7766	237857	68383
7767	237886	68352
7768	237917	68321
7769	237944	68290
7770	237979	68260
7771	238010	68230
7772	238042	68200
7773	238071	68169
7774	238104	68139
7775	238136	68108
7776	238169	68079
7777	238203	68049
7778	238240	68020
7779	238270	67989
7780	238299	67958
7781	238330	67928
7782	238363	67898
7783	238396	67868
7784	238430	67838
7785	238459	67807
7786	238489	67776
7787	238520	67746
7788	238550	67715
7789	238582	67685
7790	238614	67654
7791	238647	67624
7792	238679	67594
7793	238709	67563
7794	238737	67532
7795	238767	67501
7796	238799	67471
7797	238832	67441
7798	238868	67412
7799	238900	67382
7800	238936	67352
7801	238966	67322
7802	238994	67290
7803	239026	67260
7804	239057	67230
7805	239088	67199
7806	239117	67168
7807	239150	67138
7808	239180	67107
7809	239214	67078
7810	239246	67047
7811	239277	67017
7812	239310	66987
7813	239342	66957
7814	239372	66926
7815	239403	66895
7816	239433	66865
7817	239463	66834
7818	239493	66803
7819	239525	66773
7820	239555	66742
7821	239589	66712
7822	239621	66682
7823	239651	66651
7824	239682	66620
7825	239717	66591
7826	239749	66561
7827	239781	66531
7828	239811	66500
7829	239846	66471
7830	239881	66441
7831	239913	66411
7832	239947	66381
7833	239978	66350
7834	240009	66320
7835	240042	66290
7836	240073	66260
7837	240104	66229
7838	240136	66199
7839	240167	66168
7840	240198	66138
7841	240228	66107
7842	240262	66077
7843	240295	66047
7844	240327	66017
7845	240361	65987
7846	240394	65957
7847	240429	65928
7848	240462	65898
7849	240496	65868
7850	240531	65838
7851	240563	65808
7852	240593	65778
7853	240625	65747
7854	240658	65717
7855	240692	65688
7856	240724	65657
7857	240756	65627
7858	240787	65597
7859	240819	65566
7860	240854	65537
7861	240888	65507
7862	240920	65477
7863	240955	65447
7864	240988	65417
7865	241020	65387
7866	241054	65357
7867	241085	65327
7868	241117	65296
7869	241150	65266
7870	241182	65236
7871	241214	65206
7872	241249	65176
7873	241280	65146
7874	241315	65116
7875	241346	65086
7876	241381	65056
7877	241411	65026
7878	241441	64995
7879	241476	64965
7880	241507	64935
7881	241534	64903
7882	241569	64874
7883	241606	64845
7884	241636	64814
7885	241670	64784
7886	241701	64754
7887	241734	64723
7888	241767	64694
7889	241801	64664
7890	241838	64635
7891	241871	64605
7892	241902	64574
7893	241935	64544
7894	241965	64513
7895	241997	64483
7896	242029	64453
7897	242060	64422
7898	242093	64392
7899	242124	64362
7900	242157	64332
7901	242191	64302
7902	242223	64272
7903	242257	64242
7904	242292	64212
7905	242333	64184
7906	242366	64154
7907	242397	64124
7908	242429	64094
7909	242462	64063
7910	242497	64034
7911	242544	64008
7912	242588	63981
7913	242624	63951
7914	242660	63922
7915	242696	63893
7916	242733	63864
7917	242775	63836
7918	242823	63810
7919	242866	63783
7920	242903	63753
7921	242938	63724
7922	242968	63693
7923	242997	63662
7924	243027	63631
7925	243061	63602
7926	243091	63571
7927	243122	63540
7928	243154	63510
7929	243186	63480
7930	243217	63449
7931	243253	63420
7932	243293	63391
7933	243324	63361
7934	243359	63331
7935	243391	63301
7936	243426	63271
7937	243463	63242
7938	243494	63212
7939	243528	63182
7940	243564	63153
7941	243602	63124
7942	243637	63094
7943	243673	63065
7944	243706	63035
7945	243738	63005
7946	243768	62974
7947	243800	62944
7948	243831	62913
7949	243861	62882
7950	243891	62851
7951	243920	62820
7952	243953	62790
7953	243982	62759
7954	244013	62728
7955	244045	62698
7956	244075	62667
7957	244109	62637
7958	244141	62607
7959	244173	62577
7960	244205	62546
7961	244239	62516
7962	244273	62487
7963	244306	62457
7964	244338	62426
7965	244370	62396
7966	244401	62365
7967	244434	62335
7968	244465	62305
7969	244498	62275
7970	244527	62243
7971	244556	62212
7972	244587	62182
7973	244617	62151
7974	244648	62120
7975	244680	62090
7976	244709	62059
7977	244741	62029
7978	244771	61998
7979	244803	61967
7980	244836	61937
7981	244870	61907
7982	244901	61877
7983	244935	61847
7984	244966	61816
7985	244996	61786
7986	245027	61755
7987	245058	61724
7988	245089	61694
7989	245122	61664
7990	245154	61633
7991	245187	61603
7992	245222	61574
7993	245258	61544
7994	245291	61514
7995	245325	61484
7996	245359	61454
7997	245391	61424
7998	245422	61394
7999	245457	61364
8000	245492	61334
8001	245525	61304
8002	245560	61275
8003	245598	61246
8004	245628	61215
8005	245664	61186
8006	245697	61155
8007	245731	61126
8008	245765	61096
8009	245795	61065
8010	245829	61035
8011	245863	61005
8012	245895	60975
8013	245930	60945
8014	245959	60914
8015	245994	60884
8016	246025	60854
8017	246061	60824
8018	246095	60794
8019	246126	60764
8020	246160	60734
8021	246190	60703
8022	246221	60673
8023	246256	60643
8024	246289	60613
8025	246320	60582
8026	246356	60553
8027	246388	60522
8028	246420	60492
8029	246455	60462
8030	246489	60432
8031	246519	60402
8032	246551	60371
8033	246585	60341
8034	246618	60311
8035	246649	60281
8036	246682	60250
8037	246715	60220
8038	246746	60190
8039	246777	60159
8040	246811	60129
8041	246846	60100
8042	246881	60070
8043	246915	60040
8044	246948	60010
8045	246982	59980
8046	247017	59950
8047	247048	59920
8048	247083	59890
8049	247116	59860
8050	247148	59830
8051	247176	59798
8052	247208	59768
8053	247237	59737
8054	247272	59707
8055	247304	59677
8056	247336	59646
8057	247367	59616
8058	247400	59586
8059	247429	59554
8060	247459	59524
8061	247490	59493
8062	247523	59463
8063	247556	59433
8064	247589	59403
8065	247622	59372
8066	247656	59343
8067	247689	59312
8068	247722	59282
8069	247756	59252
8070	247788	59222
8071	247818	59191
8072	247854	59162
8073	247887	59132
8074	247921	59101
8075	247954	59071
8076	247990	59042
8077	248024	59012
8078	248056	58982
8079	248087	58951
8080	248122	58921
8081	248156	58891
8082	248188	58861
8083	248222	58831
8084	248255	58801
8085	248289	58771
8086	248323	58741
8087	248356	58711
8088	248386	58680
8089	248419	58650
8090	248453	58620
8091	248486	58590
8092	248518	58559
8093	248551	58529
8094	248586	58499
8095	248618	58469
8096	248650	58439
8097	248683	58408
8098	248714	58378
8099	248751	58349
8100	248783	58318
8101	248814	58288
8102	248846	58257
8103	248879	58227
8104	248911	58197
8105	248940	58166
8106	248971	58135
8107	249001	58104
8108	249034	58074
8109	249069	58044
8110	249102	58014
8111	249139	57985
8112	249173	57955
8113	249208	57925
8114	249242	57895
8115	249275	57865
8116	249307	57834
8117	249342	57805
8118	249373	57774
8119	249405	57744
8120	249438	57714
8121	249468	57682
8122	249501	57652
8123	249531	57621
8124	249560	57590
8125	249594	57560
8126	249636	57532
8127	249669	57502
8128	249702	57472
8129	249735	57442
8130	249769	57412
8131	249803	57382
8132	249837	57352
8133	249874	57323
8134	249908	57293
8135	249940	57262
8136	249973	57232
8137	250006	57202
8138	250036	57171
8139	250070	57141
8140	250100	57110
8141	250137	57081
8142	250168	57050
8143	250202	57020
8144	250235	56990
8145	250268	56960
8146	250302	56930
8147	250333	56899
8148	250363	56868
8149	250393	56837
8150	250425	56807
8151	250456	56776
8152	250490	56746
8153	250521	56716
8154	250553	56685
8155	250585	56655
8156	250616	56624
8157	250647	56593
8158	250682	56563
8159	250713	56533
8160	250746	56503
8161	250777	56472
8162	250808	56441
8163	250837	56410
8164	250869	56380
8165	250902	56350
8166	250936	56320
8167	250965	56289
8168	250996	56258
8169	251026	56227
8170	251055	56196
8171	251090	56166
8172	251123	56136
8173	251156	56106
8174	251186	56075
8175	251219	56045
8176	251253	56015
8177	251285	55984
8178	251319	55954
8179	251346	55923
8180	251377	55892
8181	251407	55861
8182	251436	55830
8183	251468	55799
8184	251501	55769
8185	251534	55739
8186	251565	55708
8187	251594	55677
8188	251626	55647
8189	251661	55617
8190	251692	55586
8191	251724	55556
8192	251758	55526
8193	251790	55495
8194	251820	55465
8195	251852	55434
8196	251887	55404
8197	251920	55374
8198	251949	55343
8199	251979	55312
8200	252009	55281
8201	252041	55251
8202	252072	55220
8203	252103	55189
8204	252134	55159
8205	252163	55128
8206	252195	55097
8207	252228	55067
8208	252261	55037
8209	252289	55005
8210	252322	54975
8211	252356	54945
8212	252387	54915
8213	252421	54885
8214	252453	54854
8215	252485	54824
8216	252516	54793
8217	252546	54762
8218	252582	54732
8219	252612	54701
8220	252642	54671
8221	252674	54640
8222	252710	54610
8223	252741	54580
8224	252774	54550
8225	252805	54519
8226	252838	54489
8227	252871	54458
8228	252903	54428
8229	252936	54398
8230	252968	54367
8231	253000	54337
8232	253029	54306
8233	253060	54275
8234	253089	54244
8235	253118	54213
8236	253150	54182
8237	253181	54152
8238	253213	54121
8239	253244	54091
8240	253274	54060
8241	253305	54029
8242	253356	54003
8243	253386	53972
8244	253415	53941
8245	253446	53910
8246	253479	53880
8247	253510	53849
8248	253540	53818
8249	253569	53787
8250	253601	53757
8251	253630	53725
8252	253664	53695
8253	253697	53665
8254	253730	53635
8255	253763	53605
8256	253793	53574
8257	253822	53543
8258	253852	53512
8259	253880	53480
8260	253909	53449
8261	253940	53419
8262	253970	53388
8263	254002	53357
8264	254031	53326
8265	254063	53296
8266	254092	53265
8267	254122	53234
8268	254155	53203
8269	254185	53173
8270	254217	53142
8271	254248	53111
8272	254278	53081
8273	254309	53050
8274	254340	53019
8275	254374	52989
8276	254406	52959
8277	254439	52928
8278	254467	52897
8279	254499	52867
8280	254531	52836
8281	254561	52805
8282	254594	52775
8283	254626	52744
8284	254659	52714
8285	254689	52683
8286	254721	52653
8287	254753	52622
8288	254783	52592
8289	254813	52561
8290	254843	52530
8291	254872	52499
8292	254903	52468
8293	254932	52437
8294	254964	52406
8295	254999	52376
8296	255030	52346
8297	255062	52315
8298	255092	52284
8299	255124	52254
8300	255158	52224
8301	255191	52194
8302	255220	52163
8303	255251	52132
8304	255284	52102
8305	255317	52071
8306	255351	52041
8307	255383	52011
8308	255413	51980
8309	255444	51949
8310	255474	51918
8311	255506	51888
8312	255540	51858
8313	255571	51827
8314	255602	51796
8315	255634	51766
8316	255666	51735
8317	255695	51704
8318	255723	51673
8319	255754	51642
8320	255785	51612
8321	255818	51581
8322	255849	51551
8323	255878	51520
8324	255909	51489
8325	255940	51458
8326	255971	51427
8327	256000	51396
8328	256029	51365
8329	256063	51335
8330	256093	51304
8331	256124	51274
8332	256152	51242
8333	256181	51211
8334	256216	51181
8335	256246	51150
8336	256275	51119
8337	256307	51089
8338	256337	51058
8339	256370	51028
8340	256402	50997
8341	256431	50966
8342	256462	50935
8343	256495	50905
8344	256525	50874
8345	256554	50843
8346	256586	50813
8347	256617	50782
8348	256650	50752
8349	256684	50721
8350	256719	50692
8351	256748	50661
8352	256778	50630
8353	256810	50599
8354	256839	50568
8355	256869	50537
8356	256901	50507
8357	256933	50476
8358	256962	50445
8359	256993	50415
8360	257024	50384
8361	257054	50353
8362	257086	50322
8363	257116	50292
8364	257146	50261
8365	257175	50230
8366	257207	50199
8367	257240	50169
8368	257273	50138
8369	257305	50108
8370	257339	50078
8371	257369	50047
8372	257399	50016
8373	257432	49986
8374	257462	49955
8375	257494	49924
8376	257525	49894
8377	257555	49863
8378	257586	49832
8379	257615	49801
8380	257647	49770
8381	257678	49740
8382	257711	49710
8383	257744	49679
8384	257774	49648
8385	257805	49618
8386	257836	49587
8387	257870	49557
8388	257901	49526
8389	257934	49496
8390	257966	49465
8391	257995	49434
8392	258026	49404
8393	258058	49373
8394	258087	49342
8395	258118	49311
8396	258147	49280
8397	258178	49250
8398	258209	49219
8399	258242	49189
8400	258276	49158
8401	258311	49128
8402	258343	49098
8403	258373	49067
8404	258403	49036
8405	258433	49005
8406	258465	48975
8407	258496	48944
8408	258526	48913
8409	258558	48883
8410	258589	48852
8411	258619	48821
8412	258648	48790
8413	258678	48759
8414	258706	48728
8415	258741	48698
8416	258770	48667
8417	258800	48636
8418	258829	48605
8419	258863	48575
8420	258893	48544
8421	258926	48514
8422	258955	48483
8423	258986	48452
8424	259015	48421
8425	259049	48391
8426	259079	48360
8427	259107	48329
8428	259139	48298
8429	259170	48267
8430	259203	48237
8431	259238	48207
8432	259270	48177
8433	259301	48146
8434	259332	48115
8435	259361	48084
8436	259392	48053
8437	259421	48022
8438	259449	47991
8439	259480	47960
8440	259511	47930
8441	259547	47900
8442	259579	47869
8443	259609	47838
8444	259640	47808
8445	259673	47777
8446	259707	47747
8447	259739	47717
8448	259770	47686
8449	259799	47655
8450	259829	47624
8451	259859	47593
8452	259892	47563
8453	259924	47532
8454	259957	47502
8455	259991	47472
8456	260024	47442
8457	260054	47411
8458	260085	47380
8459	260117	47350
8460	260150	47319
8461	260182	47289
8462	260211	47258
8463	260242	47227
8464	260274	47196
8465	260303	47165
8466	260335	47135
8467	260367	47104
8468	260396	47073
8469	260429	47043
8470	260461	47012
8471	260496	46982
8472	260532	46953
8473	260562	46922
8474	260594	46891
8475	260627	46861
8476	260657	46830
8477	260688	46799
8478	260718	46768
8479	260747	46737
8480	260777	46706
8481	260805	46675
8482	260837	46645
8483	260867	46614
8484	260897	46583
8485	260928	46552
8486	260958	46521
8487	260991	46491
8488	261023	46460
8489	261057	46430
8490	261088	46399
8491	261120	46369
8492	261154	46339
8493	261187	46308
8494	261218	46278
8495	261252	46248
8496	261284	46217
8497	261318	46187
8498	261350	46156
8499	261384	46126
8500	261416	46096
8501	261447	46065
8502	261478	46034
8503	261510	46004
8504	261540	45973
8505	261575	45943
8506	261607	45912
8507	261640	45882
8508	261672	45851
8509	261704	45821
8510	261735	45790
8511	261765	45759
8512	261795	45728
8513	261825	45698
8514	261856	45667
8515	261892	45637
8516	261920	45606
8517	261950	45575
8518	261978	45544
8519	262008	45513
8520	262041	45482
8521	262075	45452
8522	262107	45422
8523	262137	45391
8524	262166	45360
8525	262197	45329
8526	262228	45298
8527	262260	45268
8528	262291	45237
8529	262321	45206
8530	262354	45176
8531	262387	45145
8532	262419	45115
8533	262448	45084
8534	262479	45053
8535	262511	45023
8536	262545	44992
8537	262576	44962
8538	262604	44930
8539	262634	44900
8540	262666	44869
8541	262696	44838
8542	262726	44807
8543	262757	44777
8544	262790	44746
8545	262821	44715
8546	262852	44685
8547	262882	44654
8548	262912	44623
8549	262943	44592
8550	262975	44562
8551	263006	44531
8552	263036	44500
8553	263069	44470
8554	263101	44439
8555	263133	44409
8556	263169	44379
8557	263198	44348
8558	263226	44317
8559	263257	44286
8560	263288	44255
8561	263319	44224
8562	263351	44194
8563	263382	44163
8564	263413	44132
8565	263445	44102
8566	263475	44071
8567	263503	44040
8568	263534	44009
8569	263565	43978
8570	263596	43948
8571	263626	43917
8572	263657	43886
8573	263688	43855
8574	263720	43825
8575	263749	43794
8576	263782	43763
8577	263812	43732
8578	263841	43701
8579	263876	43671
8580	263906	43640
8581	263935	43609
8582	263964	43578
8583	263998	43548
8584	264029	43518
8585	264063	43487
8586	264094	43456
8587	264128	43426
8588	264160	43396
8589	264190	43365
8590	264226	43335
8591	264257	43304
8592	264289	43274
8593	264318	43243
8594	264353	43213
8595	264386	43182
8596	264418	43152
8597	264450	43121
8598	264481	43090
8599	264513	43060
8600	264543	43029
8601	264573	42998
8602	264604	42967
8603	264634	42937
8604	264666	42906
8605	264696	42875
8606	264728	42844
8607	264759	42814
8608	264791	42783
8609	264824	42753
8610	264857	42722
8611	264889	42692
8612	264921	42661
8613	264949	42630
8614	264982	42600
8615	265014	42569
8616	265047	42539
8617	265080	42508
8618	265109	42477
8619	265139	42446
8620	265175	42416
8621	265205	42386
8622	265237	42355
8623	265269	42325
8624	265304	42294
8625	265336	42264
8626	265368	42233
8627	265400	42203
8628	265433	42172
8629	265466	42142
8630	265496	42111
8631	265528	42081
8632	265560	42050
8633	265592	42019
8634	265622	41989
8635	265655	41958
8636	265684	41927
8637	265717	41897
8638	265750	41866
8639	265784	41836
8640	265817	41806
8641	265854	41776
8642	265889	41746
8643	265922	41715
8644	265957	41685
8645	265993	41655
8646	266027	41625
8647	266058	41594
8648	266089	41564
8649	266126	41534
8650	266157	41503
8651	266189	41472
8652	266221	41442
8653	266252	41411
8654	266286	41381
8655	266318	41350
8656	266352	41320
8657	266382	41289
8658	266414	41259
8659	266447	41228
8660	266479	41198
8661	266516	41168
8662	266551	41138
8663	266582	41107
8664	266613	41076
8665	266646	41046
8666	266678	41015
8667	266709	40984
8668	266740	40954
8669	266771	40923
8670	266805	40893
8671	266838	40862
8672	266868	40831
8673	266900	40801
8674	266932	40770
8675	266966	40740
8676	266995	40709
8677	267030	40679
8678	267063	40648
8679	267095	40618
8680	267128	40587
8681	267159	40556
8682	267191	40526
8683	267223	40495
8684	267256	40465
8685	267287	40434
8686	267319	40404
8687	267350	40373
8688	267383	40342
8689	267415	40312
8690	267447	40281
8691	267478	40251
8692	267510	40220
8693	267540	40189
8694	267571	40158
8695	267600	40127
8696	267631	40096
8697	267662	40066
8698	267693	40035
8699	267722	40004
8700	267752	39973
8701	267784	39943
8702	267816	39912
8703	267850	39882
8704	267880	39851
8705	267910	39820
8706	267939	39789
8707	267967	39758
8708	267997	39727
8709	268028	39696
8710	268060	39665
8711	268091	39635
8712	268120	39604
8713	268155	39574
8714	268186	39543
8715	268218	39512
8716	268249	39481
8717	268282	39451
8718	268313	39420
8719	268345	39390
8720	268378	39359
8721	268410	39329
8722	268441	39298
8723	268474	39267
8724	268508	39237
8725	268543	39207
8726	268578	39177
8727	268613	39147
8728	268645	39116
8729	268679	39086
8730	268711	39055
8731	268746	39025
8732	268781	38995
8733	268814	38964
8734	268848	38934
8735	268880	38903
8736	268913	38873
8737	268946	38842
8738	268977	38812
8739	269007	38781
8740	269036	38750
8741	269068	38719
8742	269100	38689
8743	269132	38658
8744	269165	38628
8745	269199	38597
8746	269231	38567
8747	269261	38536
8748	269292	38505
8749	269320	38474
8750	269352	38443
8751	269385	38413
8752	269416	38382
8753	269448	38351
8754	269479	38321
8755	269511	38290
8756	269545	38260
8757	269577	38229
8758	269611	38199
8759	269643	38168
8760	269674	38137
8761	269710	38107
8762	269743	38077
8763	269776	38046
8764	269812	38016
8765	269842	37985
8766	269874	37955
8767	269914	37925
8768	269947	37895
8769	269982	37865
8770	270016	37834
8771	270050	37804
8772	270082	37773
8773	270116	37743
8774	270146	37712
8775	270178	37682
8776	270213	37651
8777	270248	37621
8778	270283	37591
8779	270319	37561
8780	270353	37531
8781	270386	37500
8782	270417	37469
8783	270452	37439
8784	270485	37409
8785	270519	37378
8786	270550	37348
8787	270581	37317
8788	270613	37286
8789	270644	37255
8790	270679	37225
8791	270711	37195
8792	270743	37164
8793	270773	37133
8794	270807	37103
8795	270839	37072
8796	270869	37041
8797	270899	37010
8798	270934	36980
8799	270969	36950
8800	271003	36919
8801	271037	36889
8802	271070	36859
8803	271100	36828
8804	271128	36797
8805	271160	36766
8806	271191	36735
8807	271222	36704
8808	271258	36674
8809	271289	36644
8810	271323	36613
8811	271353	36582
8812	271384	36552
8813	271418	36521
8814	271448	36490
8815	271480	36460
8816	271513	36429
8817	271548	36399
8818	271584	36369
8819	271616	36338
8820	271649	36308
8821	271679	36277
8822	271712	36246
8823	271745	36216
8824	271775	36185
8825	271808	36154
8826	271842	36124
8827	271872	36093
8828	271906	36063
8829	271939	36032
8830	271972	36002
8831	272002	35971
8832	272036	35940
8833	272068	35910
8834	272104	35880
8835	272133	35849
8836	272166	35818
8837	272197	35787
8838	272229	35757
8839	272260	35726
8840	272294	35696
8841	272326	35665
8842	272357	35634
8843	272389	35604
8844	272420	35573
8845	272452	35542
8846	272483	35511
8847	272516	35481
8848	272549	35450
8849	272582	35420
8850	272614	35389
8851	272644	35358
8852	272675	35327
8853	272709	35297
8854	272745	35267
8855	272779	35237
8856	272812	35206
8857	272845	35176
8858	272880	35145
8859	272913	35115
8860	272946	35084
8861	272983	35054
8862	273014	35023
8863	273048	34993
8864	273080	34962
8865	273114	34932
8866	273150	34902
8867	273182	34871
8868	273214	34841
8869	273246	34810
8870	273279	34779
8871	273309	34749
8872	273342	34718
8873	273378	34688
8874	273410	34657
8875	273441	34626
8876	273474	34596
8877	273509	34566
8878	273544	34535
8879	273579	34505
8880	273614	34475
8881	273644	34444
8882	273680	34414
8883	273712	34383
8884	273744	34352
8885	273775	34322
8886	273806	34291
8887	273835	34260
8888	273868	34229
8889	273899	34198
8890	273930	34168
8891	273964	34137
8892	273994	34106
8893	274027	34076
8894	274061	34045
8895	274092	34015
8896	274126	33984
8897	274158	33953
8898	274189	33923
8899	274221	33892
8900	274251	33861
8901	274284	33831
8902	274316	33800
8903	274347	33769
8904	274379	33739
8905	274407	33707
8906	274441	33677
8907	274471	33646
8908	274501	33615
8909	274533	33584
8910	274566	33554
8911	274601	33524
8912	274632	33493
8913	274663	33462
8914	274694	33431
8915	274727	33401
8916	274756	33370
8917	274786	33339
8918	274817	33308
8919	274854	33278
8920	274883	33247
8921	274912	33216
8922	274943	33185
8923	274974	33154
8924	275006	33124
8925	275035	33092
8926	275068	33062
8927	275099	33031
8928	275132	33001
8929	275166	32970
8930	275199	32940
8931	275230	32909
8932	275259	32878
8933	275290	32847
8934	275323	32816
8935	275359	32786
8936	275388	32755
8937	275419	32724
8938	275451	32694
8939	275484	32663
8940	275516	32632
8941	275546	32602
8942	275577	32571
8943	275611	32540
8944	275641	32509
8945	275671	32479
8946	275702	32448
8947	275735	32417
8948	275766	32386
8949	275796	32356
8950	275825	32325
8951	275855	32294
8952	275886	32263
8953	275917	32232
8954	275946	32201
8955	275975	32170
8956	276007	32139
8957	276039	32109
8958	276070	32078
8959	276100	32047
8960	276129	32016
8961	276164	31986
8962	276198	31955
8963	276229	31924
8964	276263	31894
8965	276293	31863
8966	276323	31832
8967	276354	31801
8968	276384	31770
8969	276419	31740
8970	276453	31709
8971	276487	31679
8972	276520	31648
8973	276556	31618
8974	276589	31588
8975	276621	31557
8976	276654	31527
8977	276687	31496
8978	276720	31465
8979	276753	31435
8980	276784	31404
8981	276814	31373
8982	276846	31342
8983	276877	31312
8984	276909	31281
8985	276940	31250
8986	276975	31220
8987	277006	31189
8988	277038	31158
8989	277070	31128
8990	277102	31097
8991	277135	31066
8992	277165	31035
8993	277196	31005
8994	277231	30974
8995	277263	30944
8996	277294	30913
8997	277328	30882
8998	277360	30852
8999	277394	30821
9000	277428	30791
9001	277461	30760
9002	277493	30729
9003	277526	30699
9004	277559	30668
9005	277592	30638
9006	277626	30607
9007	277659	30577
9008	277693	30546
9009	277725	30515
9010	277757	30485
9011	277792	30454
9012	277825	30424
9013	277860	30393
9014	277892	30363
9015	277924	30332
9016	277957	30301
9017	277988	30271
9018	278018	30240
9019	278049	30209
9020	278080	30178
9021	278113	30147
9022	278147	30117
9023	278177	30086
9024	278213	30056
9025	278246	30025
9026	278277	29994
