iter	RMSE
6325	7.122500864
6326	7.122363338
6327	7.122238945
6328	7.122104934
6329	7.122005059
6330	7.121934483
6331	7.121803881
6332	7.121693194
6333	7.121621159
6334	7.121480972
6335	7.121398411
6336	7.121302388
6337	7.121201946
6338	7.121102344
6339	7.120984323
6340	7.120833958
6341	7.120722817
6342	7.120592064
6343	7.120490224
6344	7.120350744
6345	7.120256319
6346	7.120164311
6347	7.120047835
6348	7.119932084
6349	7.119806388
6350	7.119709001
6351	7.119575142
6352	7.119435176
6353	7.119360477
6354	7.119210924
6355	7.119113096
6356	7.118978764
6357	7.118831253
6358	7.118723182
6359	7.118625836
6360	7.11851774
6361	7.118383411
6362	7.118300636
6363	7.118168664
6364	7.118058666
6365	7.117940375
6366	7.117827859
6367	7.117710903
6368	7.117640247
6369	7.11753991
6370	7.117415874
6371	7.117310596
6372	7.117190173
6373	7.117055634
6374	7.116917309
6375	7.116771132
6376	7.116665348
6377	7.116525995
6378	7.11638034
6379	7.116281807
6380	7.116173345
6381	7.116044091
6382	7.115921464
6383	7.11579567
6384	7.115686244
6385	7.115560798
6386	7.115451452
6387	7.11535443
6388	7.115254567
6389	7.115155302
6390	7.115042824
6391	7.114927821
6392	7.114839411
6393	7.11471273
6394	7.114593359
6395	7.114498597
6396	7.114358546
6397	7.114240531
6398	7.11412286
6399	7.114033074
6400	7.113911768
6401	7.113786036
6402	7.113706207
6403	7.113580668
6404	7.113472752
6405	7.11334392
6406	7.113215081
6407	7.113103961
6408	7.113029099
6409	7.112931552
6410	7.112773123
6411	7.112700718
6412	7.112581456
6413	7.11246609
6414	7.112384314
6415	7.112242799
6416	7.112141972
6417	7.111992448
6418	7.111843483
6419	7.111695539
6420	7.111587004
6421	7.11148724
6422	7.11135105
6423	7.111221534
6424	7.111088133
6425	7.110972444
6426	7.110855144
6427	7.110742433
6428	7.11063616
6429	7.110500754
6430	7.110420464
6431	7.110307614
6432	7.110165687
6433	7.110063045
6434	7.109983475
6435	7.109905735
6436	7.109795179
6437	7.109674044
6438	7.109565285
6439	7.109456553
6440	7.109363139
6441	7.109228004
6442	7.109110484
6443	7.108968072
6444	7.108890018
6445	7.108776139
6446	7.108700726
6447	7.108560894
6448	7.108431583
6449	7.108281472
6450	7.108169883
6451	7.108039448
6452	7.107912098
6453	7.107764712
6454	7.107649871
6455	7.107542694
6456	7.107396877
6457	7.107299966
6458	7.107171591
6459	7.107029
6460	7.106946142
6461	7.106848116
6462	7.106731802
6463	7.106597737
6464	7.106458549
6465	7.106331006
6466	7.106194667
6467	7.106041861
6468	7.105932364
6469	7.105805968
6470	7.105681116
6471	7.105554708
6472	7.105458579
6473	7.105308548
6474	7.105215155
6475	7.105102288
6476	7.104994349
6477	7.104871435
6478	7.104717161
6479	7.104657813
6480	7.104516189
6481	7.104368493
6482	7.10425915
6483	7.104181086
6484	7.104067786
6485	7.103950734
6486	7.103861125
6487	7.103779478
6488	7.10366133
6489	7.103542788
6490	7.103441259
6491	7.103370239
6492	7.103274838
6493	7.10316285
6494	7.103059226
6495	7.102941717
6496	7.102831975
6497	7.102759757
6498	7.102655731
6499	7.102581304
6500	7.1024483
6501	7.102325181
6502	7.102175951
6503	7.102039094
6504	7.101935409
6505	7.101837217
6506	7.101731956
6507	7.101629346
6508	7.101507835
6509	7.101433854
6510	7.101294763
6511	7.101191366
6512	7.101095584
6513	7.10103468
6514	7.100937035
6515	7.100821048
6516	7.100700474
6517	7.100611369
6518	7.100516142
6519	7.100413502
6520	7.100312993
6521	7.100188788
6522	7.100038407
6523	7.099954191
6524	7.099839472
6525	7.099719903
6526	7.099586622
6527	7.099491449
6528	7.099391073
6529	7.099294312
6530	7.099208637
6531	7.099080758
6532	7.098956295
6533	7.098818145
6534	7.098708445
6535	7.098591909
6536	7.098432532
6537	7.098322996
6538	7.09823191
6539	7.098127106
6540	7.097991716
6541	7.0978777
6542	7.097798249
6543	7.097668735
6544	7.097544425
6545	7.097430189
6546	7.097308746
6547	7.097155352
6548	7.097025641
6549	7.09691631
6550	7.096790386
6551	7.096686134
6552	7.096557044
6553	7.09646021
6554	7.096332769
6555	7.096199746
6556	7.096090182
6557	7.095988941
6558	7.095859996
6559	7.095739167
6560	7.095653131
6561	7.09555638
6562	7.095430084
6563	7.095291855
6564	7.095213428
6565	7.095105573
6566	7.094971416
6567	7.09485439
6568	7.094708759
6569	7.094597841
6570	7.094502993
6571	7.094360518
6572	7.094233862
6573	7.094128144
6574	7.093994166
6575	7.093907532
6576	7.093809346
6577	7.09371562
6578	7.093642867
6579	7.093488364
6580	7.093345899
6581	7.093245724
6582	7.093109597
6583	7.092998075
6584	7.092868205
6585	7.092718858
6586	7.092608604
6587	7.092514064
6588	7.092394608
6589	7.092274745
6590	7.092140703
6591	7.092071239
6592	7.091939662
6593	7.091793738
6594	7.09166983
6595	7.091600555
6596	7.091480393
6597	7.091346006
6598	7.091222185
6599	7.091085037
6600	7.090974385
6601	7.090856121
6602	7.090724696
6603	7.090642979
6604	7.090556632
6605	7.090430792
6606	7.090323464
6607	7.090214496
6608	7.090088395
6609	7.089993871
6610	7.089862699
6611	7.089735345
6612	7.089634393
6613	7.0895163
6614	7.089390351
6615	7.089289193
6616	7.089200626
6617	7.089058618
6618	7.08889449
6619	7.088793275
6620	7.088686104
6621	7.088536376
6622	7.088448647
6623	7.088336436
6624	7.088242985
6625	7.088135217
6626	7.087990422
6627	7.087862179
6628	7.087749509
6629	7.087632429
6630	7.087494899
6631	7.087361915
6632	7.08726283
6633	7.087141995
6634	7.086994065
6635	7.086895375
6636	7.086785757
6637	7.086682187
6638	7.086529514
6639	7.086393714
6640	7.086237775
6641	7.086116961
6642	7.085987812
6643	7.085878462
6644	7.085795058
6645	7.085688238
6646	7.085552042
6647	7.085421241
6648	7.085297036
6649	7.085210711
6650	7.08509526
6651	7.084958994
6652	7.084839237
6653	7.084698958
6654	7.084589217
6655	7.084475725
6656	7.084365033
6657	7.084270838
6658	7.084201975
6659	7.08407798
6660	7.08392381
6661	7.08381073
6662	7.083752364
6663	7.083648666
6664	7.083555579
6665	7.083426325
6666	7.083308717
6667	7.083214014
6668	7.083117103
6669	7.082992511
6670	7.082868153
6671	7.082767432
6672	7.082633644
6673	7.082475266
6674	7.082387026
6675	7.082274265
6676	7.082168213
6677	7.082072031
6678	7.081968877
6679	7.081866483
6680	7.081746489
6681	7.081644812
6682	7.081535954
6683	7.081418206
6684	7.081349043
6685	7.081272224
6686	7.081150181
6687	7.081054525
6688	7.08094678
6689	7.080840544
6690	7.080714795
6691	7.080632272
6692	7.080489853
6693	7.080383792
6694	7.080242722
6695	7.08013175
6696	7.080005717
6697	7.079847831
6698	7.079731068
6699	7.079613699
6700	7.079457935
6701	7.079338003
6702	7.079216481
6703	7.079087339
6704	7.079006761
6705	7.078897344
6706	7.07877241
6707	7.078656194
6708	7.078547592
6709	7.078429905
6710	7.078298498
6711	7.078220794
6712	7.078118707
6713	7.077982542
6714	7.077884443
6715	7.077778674
6716	7.077707596
6717	7.07760633
6718	7.077496879
6719	7.077348024
6720	7.0771828
6721	7.077100716
6722	7.077016419
6723	7.076880659
6724	7.076757267
6725	7.076657161
6726	7.076571755
6727	7.076487709
6728	7.07635861
6729	7.076236985
6730	7.076103974
6731	7.075998726
6732	7.075888659
6733	7.075774059
6734	7.075689715
6735	7.075559486
6736	7.075516304
6737	7.075360642
6738	7.075222327
6739	7.075108756
6740	7.074984857
6741	7.074889766
6742	7.074769321
6743	7.074664436
6744	7.074546016
6745	7.074448173
6746	7.074321616
6747	7.074194359
6748	7.074071172
6749	7.073934077
6750	7.073807117
6751	7.073732301
6752	7.073605649
6753	7.073492433
6754	7.073373373
6755	7.073259767
6756	7.073152723
6757	7.073075768
6758	7.072958668
6759	7.072816516
6760	7.0726917
6761	7.072587938
6762	7.072461345
6763	7.072367558
6764	7.072237919
6765	7.072115642
6766	7.07197705
6767	7.07185353
6768	7.071722215
6769	7.071580484
6770	7.071516506
6771	7.07142708
6772	7.071305912
6773	7.07116816
6774	7.071060904
6775	7.070922369
6776	7.070809465
6777	7.070688015
6778	7.070553048
6779	7.070426869
6780	7.070297703
6781	7.070195361
6782	7.070053487
6783	7.069931328
6784	7.069813571
6785	7.069712894
6786	7.069547186
6787	7.069429826
6788	7.069274209
6789	7.069140014
6790	7.06902204
6791	7.06887354
6792	7.068745215
6793	7.068668563
6794	7.068613243
6795	7.068516314
6796	7.068405724
6797	7.068298948
6798	7.068152289
6799	7.06801228
6800	7.067908187
6801	7.067786351
6802	7.067673641
6803	7.06757211
6804	7.067471505
6805	7.067372414
6806	7.067279815
6807	7.067193285
6808	7.067064359
6809	7.066937079
6810	7.066807146
6811	7.066698448
6812	7.066556946
6813	7.066432806
6814	7.066291913
6815	7.066136856
6816	7.065982127
6817	7.06587458
6818	7.065741858
6819	7.065647529
6820	7.065556295
6821	7.065442502
6822	7.06531817
6823	7.065204726
6824	7.065100958
6825	7.064985322
6826	7.064844185
6827	7.064734115
6828	7.064641782
6829	7.064483304
6830	7.064397791
6831	7.064263924
6832	7.06414805
6833	7.064022503
6834	7.063925523
6835	7.063800419
6836	7.063660488
6837	7.06355351
6838	7.06346496
6839	7.0633387
6840	7.063232129
6841	7.063118163
6842	7.063035564
6843	7.062908904
6844	7.062795866
6845	7.062697143
6846	7.062584519
6847	7.062478731
6848	7.062387056
6849	7.062291681
6850	7.062194594
6851	7.062049607
6852	7.061948974
6853	7.061787622
6854	7.061667977
6855	7.061574423
6856	7.061485123
6857	7.061376943
6858	7.06125133
6859	7.061118975
6860	7.061025453
6861	7.060926449
6862	7.060832532
6863	7.060703506
6864	7.060583283
6865	7.060451653
6866	7.060366549
6867	7.060244549
6868	7.060143042
6869	7.060053334
6870	7.059925238
6871	7.059773914
6872	7.059680484
6873	7.059551207
6874	7.059424992
6875	7.059321464
6876	7.059230236
6877	7.059116867
6878	7.0589946
6879	7.058886964
6880	7.05877123
6881	7.058656737
6882	7.05856013
6883	7.058443508
6884	7.05831324
6885	7.058207702
6886	7.058078796
6887	7.057958103
6888	7.057875566
6889	7.057770559
6890	7.057656555
6891	7.057554952
6892	7.057430807
6893	7.057345291
6894	7.057216867
6895	7.057107813
6896	7.056970876
6897	7.056868819
6898	7.056747642
6899	7.056629917
6900	7.056478604
6901	7.056389141
6902	7.056293369
6903	7.056191058
6904	7.056090009
6905	7.05596938
6906	7.05584793
6907	7.055752416
6908	7.05567762
6909	7.055571977
6910	7.055459288
6911	7.055329619
6912	7.055208709
6913	7.055074886
6914	7.054973573
6915	7.054850042
6916	7.054755085
6917	7.054683024
6918	7.05455557
6919	7.054461433
6920	7.054352196
6921	7.054224543
6922	7.054141903
6923	7.054018029
6924	7.053914353
6925	7.053784269
6926	7.053682735
6927	7.053578784
6928	7.053468911
6929	7.053352894
6930	7.053237108
6931	7.053127153
6932	7.052984296
6933	7.052886512
6934	7.052774192
6935	7.052645912
6936	7.052564828
6937	7.052487075
6938	7.052384016
6939	7.052293376
6940	7.052152241
6941	7.052009692
6942	7.051889094
6943	7.051753643
6944	7.051610614
6945	7.051492323
6946	7.051412992
6947	7.051320157
6948	7.051211063
6949	7.051101809
6950	7.050973047
6951	7.050862054
6952	7.05076251
6953	7.050665789
6954	7.050560695
6955	7.050442719
6956	7.050342449
6957	7.050222559
6958	7.050126177
6959	7.050008731
6960	7.049899647
6961	7.04978262
6962	7.049690676
6963	7.049574775
6964	7.049466798
6965	7.049372559
6966	7.049253843
6967	7.049153489
6968	7.049034989
6969	7.048928406
6970	7.048832314
6971	7.048718459
6972	7.048636017
6973	7.048538119
6974	7.048426948
6975	7.048301744
6976	7.048194456
6977	7.048066337
6978	7.047939199
6979	7.047807851
6980	7.047709071
6981	7.047593248
6982	7.047459209
6983	7.047370705
6984	7.047253665
6985	7.047151048
6986	7.047026745
6987	7.046877252
6988	7.046759492
6989	7.046624775
6990	7.046500871
6991	7.04641645
6992	7.046319801
6993	7.046189201
6994	7.04610508
6995	7.045993139
6996	7.045878941
6997	7.045747268
6998	7.045633939
6999	7.045549576
7000	7.045445918
7001	7.045321865
7002	7.045203669
7003	7.045088077
7004	7.045008373
7005	7.044876183
7006	7.044774835
7007	7.044679299
7008	7.044577713
7009	7.04445703
7010	7.044351788
7011	7.044211033
7012	7.044067901
7013	7.04394195
7014	7.043830306
7015	7.04368589
7016	7.04356625
7017	7.043448988
7018	7.04330835
7019	7.043208982
7020	7.043122073
7021	7.043041806
7022	7.042956681
7023	7.042850545
7024	7.0427525
7025	7.042601075
7026	7.04246161
7027	7.042336601
7028	7.04221673
7029	7.042072424
7030	7.041968354
7031	7.04184584
7032	7.041746761
7033	7.041614274
7034	7.041530025
7035	7.041393961
7036	7.041270892
7037	7.041198774
7038	7.041077525
7039	7.040992481
7040	7.04088693
7041	7.040762812
7042	7.04064725
7043	7.040535887
7044	7.040424295
7045	7.040321713
7046	7.040198825
7047	7.040046625
7048	7.039912119
7049	7.039812696
7050	7.039714418
7051	7.039616172
7052	7.039514721
7053	7.039428622
7054	7.039348978
7055	7.039251898
7056	7.039157145
7057	7.039058191
7058	7.038947988
7059	7.038878453
7060	7.038763854
7061	7.038700224
7062	7.038615056
7063	7.03851804
7064	7.038430221
7065	7.038312465
7066	7.038228258
7067	7.03810058
7068	7.037986857
7069	7.037912764
7070	7.037784293
7071	7.037653472
7072	7.037554086
7073	7.037448977
7074	7.037319672
7075	7.03721818
7076	7.037111498
7077	7.036957771
7078	7.036852813
7079	7.036745669
7080	7.036634389
7081	7.036545123
7082	7.036420119
7083	7.036302666
7084	7.036179035
7085	7.036056794
7086	7.035984979
7087	7.035862197
7088	7.035720239
7089	7.035602412
7090	7.03550543
7091	7.035410213
7092	7.035282995
7093	7.035157841
7094	7.035045891
7095	7.034933219
7096	7.034831553
7097	7.034753189
7098	7.034645054
7099	7.034542918
7100	7.034442489
7101	7.034296936
7102	7.034159427
7103	7.034061975
7104	7.033957615
7105	7.033834475
7106	7.033743148
7107	7.03364449
7108	7.033519615
7109	7.033386066
7110	7.033288622
7111	7.033152725
7112	7.033074761
7113	7.032968157
7114	7.032846017
7115	7.032748701
7116	7.032668088
7117	7.032516438
7118	7.032395416
7119	7.032264724
7120	7.032155789
7121	7.032000152
7122	7.031897943
7123	7.031802318
7124	7.031704718
7125	7.031567923
7126	7.031429946
7127	7.031336735
7128	7.031218551
7129	7.031116663
7130	7.030996428
7131	7.030903729
7132	7.030785635
7133	7.030644011
7134	7.03053614
7135	7.030407179
7136	7.030265329
7137	7.030181733
7138	7.030054899
7139	7.02996052
7140	7.029826607
7141	7.029711568
7142	7.029608014
7143	7.029489104
7144	7.02936892
7145	7.029239208
7146	7.029119436
7147	7.028988879
7148	7.028834338
7149	7.028736884
7150	7.028615708
7151	7.028484097
7152	7.028401436
7153	7.028289512
7154	7.028158509
7155	7.028030138
7156	7.027892691
7157	7.027785802
7158	7.027673972
7159	7.027574248
7160	7.027451838
7161	7.027361399
7162	7.027237917
7163	7.027146741
7164	7.027030613
7165	7.02694285
7166	7.026822511
7167	7.02669854
7168	7.026571287
7169	7.026462614
7170	7.026379499
7171	7.026249574
7172	7.02610128
7173	7.02598859
7174	7.025867891
7175	7.025763678
7176	7.025642567
7177	7.025547945
7178	7.025485227
7179	7.02541602
7180	7.025315788
7181	7.025202907
7182	7.025094602
7183	7.024990252
7184	7.024886913
7185	7.0247659
7186	7.02461587
7187	7.02449831
7188	7.024396065
7189	7.024279271
7190	7.02418421
7191	7.024068693
7192	7.023948099
7193	7.023846125
7194	7.02376808
7195	7.023646789
7196	7.02351226
7197	7.023358165
7198	7.023258681
7199	7.023179853
7200	7.023030208
7201	7.02290261
7202	7.022790972
7203	7.022672029
7204	7.022545117
7205	7.02244077
7206	7.022319781
7207	7.022246866
7208	7.022143386
7209	7.022052803
7210	7.021934129
7211	7.021819554
7212	7.021701311
7213	7.021604391
7214	7.021469656
7215	7.021343227
7216	7.021211566
7217	7.021115159
7218	7.021022581
7219	7.020919952
7220	7.020827665
7221	7.020716545
7222	7.020616954
7223	7.020480163
7224	7.020349706
7225	7.020240784
7226	7.020112098
7227	7.019992873
7228	7.019880105
7229	7.019778904
7230	7.019643935
7231	7.019536898
7232	7.0194359
7233	7.019299925
7234	7.019156659
7235	7.019043966
7236	7.018939259
7237	7.018792557
7238	7.018680892
7239	7.018592414
7240	7.018509026
7241	7.01840055
7242	7.018309765
7243	7.018181934
7244	7.018067995
7245	7.017978078
7246	7.017847067
7247	7.017702399
7248	7.017587895
7249	7.017488058
7250	7.017368265
7251	7.017251995
7252	7.017162946
7253	7.017056326
7254	7.016930836
7255	7.016761104
7256	7.016644516
7257	7.016531951
7258	7.016437517
7259	7.016320615
7260	7.016221082
7261	7.016134127
7262	7.016016557
7263	7.015903393
7264	7.015797306
7265	7.015681344
7266	7.015562892
7267	7.0154564
7268	7.015340476
7269	7.015237247
7270	7.015157843
7271	7.015066696
7272	7.014940916
7273	7.014886754
7274	7.014798606
7275	7.014687392
7276	7.014578847
7277	7.014429202
7278	7.014329731
7279	7.014178818
7280	7.014051968
7281	7.013948908
7282	7.013829924
7283	7.013684962
7284	7.013564521
7285	7.013467268
7286	7.01339209
7287	7.013265111
7288	7.013151674
7289	7.013033754
7290	7.01291683
7291	7.012816765
7292	7.012702058
7293	7.012582459
7294	7.012455611
7295	7.012337196
7296	7.012218087
7297	7.012098109
7298	7.011987582
7299	7.011872436
7300	7.011760609
7301	7.011653043
7302	7.011525857
7303	7.011429027
7304	7.011289763
7305	7.011201425
7306	7.011059097
7307	7.01095681
7308	7.010832586
7309	7.010745815
7310	7.010631458
7311	7.010472754
7312	7.010359023
7313	7.01025714
7314	7.010138387
7315	7.010013448
7316	7.009900553
7317	7.009781313
7318	7.009691611
7319	7.009592523
7320	7.009484991
7321	7.009338738
7322	7.009224897
7323	7.009103793
7324	7.009024036
7325	7.008927841
7326	7.008792056
7327	7.008684287
7328	7.008572706
7329	7.00845478
7330	7.008334145
7331	7.008239372
7332	7.008141359
7333	7.008012709
7334	7.007959426
7335	7.007863599
7336	7.00774028
7337	7.007617575
7338	7.007509034
7339	7.007398788
7340	7.007306807
7341	7.007206157
7342	7.00705433
7343	7.006906166
7344	7.006803429
7345	7.006699831
7346	7.00658841
7347	7.006505491
7348	7.006418923
7349	7.006297683
7350	7.00615946
7351	7.006062605
7352	7.005941195
7353	7.005832687
7354	7.005713885
7355	7.005565901
7356	7.005472803
7357	7.005385469
7358	7.005294907
7359	7.005175433
7360	7.005020546
7361	7.004918807
7362	7.00482533
7363	7.004700753
7364	7.004606657
7365	7.004448723
7366	7.004355748
7367	7.004247316
7368	7.004148037
7369	7.004032417
7370	7.003920009
7371	7.003788634
7372	7.003654808
7373	7.003540064
7374	7.003417181
7375	7.00332552
7376	7.003238455
7377	7.003136463
7378	7.002995225
7379	7.002887889
7380	7.002758973
7381	7.002667055
7382	7.002567679
7383	7.00243793
7384	7.002332127
7385	7.002223452
7386	7.00207584
7387	7.002009352
7388	7.001908685
7389	7.001828458
7390	7.001765531
7391	7.001658899
7392	7.001567006
7393	7.001446763
7394	7.001327082
7395	7.001196676
7396	7.001106541
7397	7.001036244
7398	7.000954635
7399	7.000828448
7400	7.000728763
7401	7.00059335
7402	7.000479905
7403	7.000316621
7404	7.000200127
7405	7.000078954
7406	6.99994066
7407	6.999832687
7408	6.999720669
7409	6.999608488
7410	6.999466541
7411	6.999345141
7412	6.999276592
7413	6.999157688
7414	6.999039244
7415	6.99888402
7416	6.998783739
7417	6.998671485
7418	6.998531319
7419	6.998423989
7420	6.998286057
7421	6.998160575
7422	6.998058261
7423	6.99797001
7424	6.997881073
7425	6.997758039
7426	6.997658308
7427	6.997541119
7428	6.997395374
7429	6.997296813
7430	6.997199419
7431	6.997108605
7432	6.996984128
7433	6.996856269
7434	6.996763661
7435	6.996645972
7436	6.996539544
7437	6.996404191
7438	6.996326765
7439	6.996221877
7440	6.996095561
7441	6.995969533
7442	6.99583995
7443	6.995713827
7444	6.995583918
7445	6.995465647
7446	6.995328587
7447	6.995197751
7448	6.99506812
7449	6.994947411
7450	6.994830667
7451	6.994689973
7452	6.994588936
7453	6.994477026
7454	6.99440746
7455	6.994314439
7456	6.994196233
7457	6.994105821
7458	6.993995469
7459	6.99389475
7460	6.993786356
7461	6.993677136
7462	6.99355594
7463	6.993467206
7464	6.993378311
7465	6.993284704
7466	6.993230139
7467	6.993100754
7468	6.992977965
7469	6.992826444
7470	6.992728049
7471	6.992608466
7472	6.992498998
7473	6.992376893
7474	6.992220447
7475	6.992111895
7476	6.992010554
7477	6.991897308
7478	6.991766643
7479	6.991637653
7480	6.99153738
7481	6.991436992
7482	6.991315218
7483	6.991205157
7484	6.991084501
7485	6.990965963
7486	6.990844127
7487	6.990718379
7488	6.990588278
7489	6.990467001
7490	6.990340302
7491	6.990241303
7492	6.990111872
7493	6.990005382
7494	6.989887553
7495	6.989781761
7496	6.989698071
7497	6.989599481
7498	6.989484772
7499	6.98936155
7500	6.989247184
7501	6.989138721
7502	6.989046108
7503	6.988917184
7504	6.988820767
7505	6.9887125
7506	6.98862209
7507	6.988509206
7508	6.988417268
7509	6.988319179
7510	6.98818455
7511	6.988096114
7512	6.987998187
7513	6.987872836
7514	6.987752486
7515	6.987639821
7516	6.98754356
7517	6.987385146
7518	6.98727071
7519	6.987138632
7520	6.9870105
7521	6.986914219
7522	6.98677492
7523	6.986619294
7524	6.986535579
7525	6.986424293
7526	6.98630248
7527	6.986194494
7528	6.986099116
7529	6.985984638
7530	6.985888557
7531	6.985762219
7532	6.985648959
7533	6.985557572
7534	6.985481108
7535	6.985380569
7536	6.985262665
7537	6.985181854
7538	6.985083856
7539	6.984993195
7540	6.98486724
7541	6.984759158
7542	6.984675591
7543	6.984556541
7544	6.984437869
7545	6.98431593
7546	6.984211359
7547	6.984132103
7548	6.984010721
7549	6.983927863
7550	6.983835554
7551	6.983713079
7552	6.983599844
7553	6.983500073
7554	6.983329513
7555	6.983203925
7556	6.983057029
7557	6.982932701
7558	6.982825379
7559	6.982731543
7560	6.98262502
7561	6.982493821
7562	6.982383472
7563	6.982292489
7564	6.982143427
7565	6.98203405
7566	6.981905342
7567	6.981772896
7568	6.981652091
7569	6.981519064
7570	6.981388651
7571	6.981285234
7572	6.981186556
7573	6.98107054
7574	6.980950588
7575	6.980841287
7576	6.980734256
7577	6.98062421
7578	6.980486723
7579	6.980382389
7580	6.980332709
7581	6.980213968
7582	6.980115569
7583	6.980029913
7584	6.979918631
7585	6.979805648
7586	6.979684479
7587	6.979570208
7588	6.979471344
7589	6.979404568
7590	6.979281899
7591	6.979171766
7592	6.979060809
7593	6.978903342
7594	6.97879756
7595	6.978670754
7596	6.978563617
7597	6.978440944
7598	6.978341853
7599	6.978222052
7600	6.978106785
7601	6.977970079
7602	6.977873741
7603	6.977771147
7604	6.977674614
7605	6.977563916
7606	6.977432445
7607	6.977331865
7608	6.977202193
7609	6.977080515
7610	6.976968648
7611	6.976900389
7612	6.976744592
7613	6.976653169
7614	6.976543758
7615	6.976423453
7616	6.976296741
7617	6.97622366
7618	6.97610651
7619	6.976013524
7620	6.975907142
7621	6.97582467
7622	6.97572964
7623	6.975641032
7624	6.975509931
7625	6.975383895
7626	6.975234657
7627	6.975110075
7628	6.975000667
7629	6.97486372
7630	6.974718926
7631	6.974641747
7632	6.974539689
7633	6.974409569
7634	6.974316299
7635	6.974192509
7636	6.974078436
7637	6.973981431
7638	6.973860996
7639	6.973735931
7640	6.97362713
7641	6.973512672
7642	6.973391254
7643	6.973263844
7644	6.973160447
7645	6.973085741
7646	6.972998728
7647	6.972876312
7648	6.972727915
7649	6.972603105
7650	6.972495957
7651	6.972395164
7652	6.972250962
7653	6.972170454
7654	6.972048509
7655	6.971926278
7656	6.971771174
7657	6.971630856
7658	6.97152573
7659	6.971403758
7660	6.971284913
7661	6.971178698
7662	6.971030176
7663	6.970909154
7664	6.970796591
7665	6.970652748
7666	6.970574871
7667	6.970466612
7668	6.970377643
7669	6.970226508
7670	6.970134471
7671	6.970004248
7672	6.969928311
7673	6.9698
7674	6.969697179
7675	6.969586367
7676	6.969426089
7677	6.96930323
7678	6.969215303
7679	6.969114162
7680	6.969021599
7681	6.968941947
7682	6.968800482
7683	6.968713868
7684	6.968569529
7685	6.968457707
7686	6.968351575
7687	6.96823904
7688	6.968099415
7689	6.968001319
7690	6.967908346
7691	6.967806798
7692	6.967681286
7693	6.967568396
7694	6.967480224
7695	6.967359641
7696	6.967243322
7697	6.967138102
7698	6.967022578
7699	6.966893327
7700	6.966782651
7701	6.966673946
7702	6.966570477
7703	6.966498371
7704	6.966401158
7705	6.966293859
7706	6.966132939
7707	6.966027915
7708	6.965907465
7709	6.965772874
7710	6.965656503
7711	6.965528416
7712	6.965417796
7713	6.965276913
7714	6.965136616
7715	6.965006156
7716	6.964881194
7717	6.964736965
7718	6.964618723
7719	6.964511307
7720	6.964408367
7721	6.964306853
7722	6.964194292
7723	6.964069877
7724	6.963967424
7725	6.963859694
7726	6.963794205
7727	6.963700076
7728	6.963607704
7729	6.963466881
7730	6.963318401
7731	6.963182598
7732	6.963080827
7733	6.962959897
7734	6.962859164
7735	6.962740999
7736	6.962621325
7737	6.962552277
7738	6.962448503
7739	6.962315065
7740	6.962224577
7741	6.962091843
7742	6.961965318
7743	6.961865267
7744	6.96175147
7745	6.961648837
7746	6.961546904
7747	6.961424123
7748	6.961271757
7749	6.961166545
7750	6.96103713
7751	6.960898671
7752	6.960802482
7753	6.96066369
7754	6.960570527
7755	6.960472557
7756	6.960326457
7757	6.960222196
7758	6.960122624
7759	6.960019791
7760	6.959889137
7761	6.959747194
7762	6.959645397
7763	6.959559082
7764	6.959496207
7765	6.95940166
7766	6.95930286
7767	6.959222648
7768	6.959105579
7769	6.959013968
7770	6.958889992
7771	6.958781096
7772	6.958655575
7773	6.958564182
7774	6.958455614
7775	6.958326984
7776	6.958200045
7777	6.958091251
7778	6.957998486
7779	6.957890507
7780	6.957785903
7781	6.957683323
7782	6.957564892
7783	6.957441058
7784	6.957311661
7785	6.957221389
7786	6.957150478
7787	6.957040289
7788	6.956961854
7789	6.956832028
7790	6.956731084
7791	6.956611973
7792	6.956454012
7793	6.956371374
7794	6.956320684
7795	6.956224057
7796	6.956091256
7797	6.955954239
7798	6.955830692
7799	6.955717328
7800	6.955595416
7801	6.955479361
7802	6.955407541
7803	6.955316043
7804	6.955198296
7805	6.955078878
7806	6.954966931
7807	6.95483487
7808	6.954769101
7809	6.95462733
7810	6.95452923
7811	6.954417383
7812	6.954305664
7813	6.954165549
7814	6.954069033
7815	6.953954628
7816	6.953850055
7817	6.953757816
7818	6.953646344
7819	6.953520621
7820	6.95341243
7821	6.953280066
7822	6.953172168
7823	6.953060161
7824	6.952943167
7825	6.9528029
7826	6.952651925
7827	6.952567693
7828	6.952467416
7829	6.952329929
7830	6.952193494
7831	6.952075422
7832	6.951965909
7833	6.951858262
7834	6.951758363
7835	6.951644392
7836	6.951514423
7837	6.951409017
7838	6.951289435
7839	6.951181877
7840	6.951060147
7841	6.950979564
7842	6.950847125
7843	6.950722568
7844	6.950619552
7845	6.950490056
7846	6.950385869
7847	6.950234195
7848	6.950146622
7849	6.950016145
7850	6.949876138
7851	6.949740939
7852	6.949646066
7853	6.949514612
7854	6.949397039
7855	6.949289518
7856	6.949177674
7857	6.949081091
7858	6.948958115
7859	6.948810973
7860	6.948692303
7861	6.948591964
7862	6.948485516
7863	6.94834742
7864	6.948236755
7865	6.94813212
7866	6.948015848
7867	6.947914296
7868	6.947816158
7869	6.947704904
7870	6.947574164
7871	6.947435577
7872	6.947336018
7873	6.947247223
7874	6.947122292
7875	6.947025762
7876	6.946895761
7877	6.946801644
7878	6.946704724
